UnderlyingSymbol,UnderlyingPrice,Exchange,OptionSymbol,OptionExt,Type,Expiration, DataDate,Strike,Last,Bid,Ask,Volume,OpenInterest,IV,Delta,Gamma,Theta,Vega,AKA
BRK.B,129.88,W,BRKB151106P00126000,,put,11/06/2015,10/01/2015,126,0,1.7,2.14,0,0,0.2358,-0.3264,3.7488,-4.786,14.7049,BRKB151106P00126000
BRK.B,129.88,W,BRKB151106C00127000,,call,11/06/2015,10/01/2015,127,0,4.8,6.25,0,0,0.2891,0.616,3.2389,-6.3072,15.5781,BRKB151106C00127000
BRK.B,129.88,W,BRKB151106P00127000,,put,11/06/2015,10/01/2015,127,0,1.94,2.39,0,0,0.2277,-0.3621,4.0359,-4.8031,15.2898,BRKB151106P00127000
BRK.B,129.88,W,BRKB151106C00128000,,call,11/06/2015,10/01/2015,128,0,4.1,5.45,0,0,0.2743,0.5852,3.4844,-6.1061,15.8989,BRKB151106C00128000
BRK.B,129.88,W,BRKB151106P00128000,,put,11/06/2015,10/01/2015,128,3.15,2.3,2.75,0,1,0.2245,-0.403,4.2267,-4.8868,15.7882,BRKB151106P00128000
BRK.B,129.88,W,BRKB151106C00129000,,call,11/06/2015,10/01/2015,129,3.51,3.45,3.95,0,1,0.2144,0.555,4.5195,-4.8457,16.1164,BRKB151106C00129000
BRK.B,129.88,W,BRKB151106P00129000,,put,11/06/2015,10/01/2015,129,0,2.58,3.15,0,0,0.2213,-0.4459,4.3792,-4.914,16.1213,BRKB151106P00129000
BRK.B,129.88,W,BRKB151106C00130000,,call,11/06/2015,10/01/2015,130,2.26,2.89,3.3,0,2,0.2055,0.5087,4.7593,-4.6861,16.2675,BRKB151106C00130000
BRK.B,129.88,W,BRKB151106P00130000,,put,11/06/2015,10/01/2015,130,0,3.05,3.6,0,0,0.2185,-0.4902,4.475,-4.8914,16.2665,BRKB151106P00130000
BRK.B,129.88,W,BRKB151106C00131000,,call,11/06/2015,10/01/2015,131,0,2.36,2.74,0,0,0.1992,0.4594,4.8837,-4.5191,16.1869,BRKB151106C00131000
BRK.B,129.88,W,BRKB151106P00131000,,put,11/06/2015,10/01/2015,131,4.5,3.5,4.15,0,5,0.2191,-0.5346,4.4467,-4.8842,16.2102,BRKB151106P00131000
BRK.B,129.88,W,BRKB151106C00132000,,call,11/06/2015,10/01/2015,132,2.08,1.9,2.29,0,5,0.1968,0.4102,4.8444,-4.3691,15.8569,BRKB151106C00132000
BRK.B,129.88,W,BRKB151106P00132000,,put,11/06/2015,10/01/2015,132,4.4,4.05,4.75,0,18,0.2202,-0.5777,4.3579,-4.8273,15.9617,BRKB151106P00132000
BRK.B,129.88,W,BRKB151106C00133000,,call,11/06/2015,10/01/2015,133,0,1.5,1.84,0,0,0.1911,0.3589,4.7952,-4.0764,15.2422,BRKB151106C00133000
BRK.B,129.88,W,BRKB151106P00133000,,put,11/06/2015,10/01/2015,133,0,4.65,5.35,0,0,0.2186,-0.6209,4.2681,-4.6523,15.5178,BRKB151106P00133000
BRK.B,129.88,W,BRKB151106C00134000,,call,11/06/2015,10/01/2015,134,1.26,1.2,1.5,0,19,0.1893,0.3116,4.5792,-3.8188,14.4204,BRKB151106C00134000
BRK.B,129.88,W,BRKB151106P00134000,,put,11/06/2015,10/01/2015,134,0,5.3,6,0,0,0.2174,-0.6626,4.1194,-4.4375,14.9002,BRKB151106P00134000
BRK.B,129.88,W,BRKB151106C00135000,,call,11/06/2015,10/01/2015,135,1.35,0.89,1.24,210,935,0.19,0.2696,4.2632,-3.5803,13.4762,BRKB151106C00135000
BRK.B,129.88,W,BRKB151106P00135000,,put,11/06/2015,10/01/2015,135,0,5.15,6.75,0,0,0.2205,-0.6985,3.8741,-4.2874,14.213,BRKB151106P00135000
BRK.B,129.88,W,BRKB151106C00136000,,call,11/06/2015,10/01/2015,136,0,0.67,1.02,0,0,0.1909,0.2315,3.9137,-3.3166,12.4302,BRKB151106C00136000
BRK.B,129.88,W,BRKB151106P00136000,,put,11/06/2015,10/01/2015,136,8.5,5.6,7.55,0,10,0.225,-0.73,3.6026,-4.146,13.4867,BRKB151106P00136000
BRK.B,129.88,W,BRKB151106C00137000,,call,11/06/2015,10/01/2015,137,0,0.5,0.76,0,0,0.1852,0.1883,3.5721,-2.8476,11.0054,BRKB151106C00137000
BRK.B,129.88,W,BRKB151106P00137000,,put,11/06/2015,10/01/2015,137,0,6.4,8.35,0,0,0.2275,-0.7604,3.3463,-3.9304,12.6667,BRKB151106P00137000
BRK.B,129.88,W,BRKB151106C00138000,,call,11/06/2015,10/01/2015,138,0,0.39,0.65,0,0,0.19,0.163,3.1774,-2.6652,10.0437,BRKB151106C00138000
BRK.B,129.88,W,BRKB151106P00138000,,put,11/06/2015,10/01/2015,138,0,7.15,9.2,0,0,0.2321,-0.7859,3.0794,-3.756,11.8879,BRKB151106P00138000
BRK.B,129.88,W,BRKB151106C00139000,,call,11/06/2015,10/01/2015,139,0.56,0.26,0.68,0,2,0.2077,0.1577,2.8447,-2.849,9.8283,BRKB151106C00139000
BRK.B,129.88,W,BRKB151106P00139000,,put,11/06/2015,10/01/2015,139,0,8,10.15,0,0,0.2438,-0.801,2.8078,-3.7771,11.3856,BRKB151106P00139000
BRK.B,129.88,W,BRKB151106C00140000,,call,11/06/2015,10/01/2015,140,0,0.19,0.58,0,0,0.2111,0.1368,2.5443,-2.6323,8.9356,BRKB151106C00140000
BRK.B,129.88,W,BRKB151106P00140000,,put,11/06/2015,10/01/2015,140,0,8.5,11.9,0,0,0.3216,-0.7549,2.3971,-5.6546,12.825,BRKB151106P00140000
BRK.B,129.88,W,BRKB151106C00141000,,call,11/06/2015,10/01/2015,141,0,0.16,0.35,0,0,0.1953,0.0959,2.1377,-1.8918,6.944,BRKB151106C00141000
BRK.B,129.88,W,BRKB151106P00141000,,put,11/06/2015,10/01/2015,141,0,9.45,12.85,0,0,0.3341,-0.7667,2.2457,-5.7171,12.4829,BRKB151106P00141000
BRK.B,129.88,W,BRKB151106C00142000,,call,11/06/2015,10/01/2015,142,0,0.13,0.26,0,0,0.1931,0.0754,1.8044,-1.5616,5.7969,BRKB151106C00142000
BRK.B,129.88,W,BRKB151106P00142000,,put,11/06/2015,10/01/2015,142,0,10.4,13.8,0,0,0.3461,-0.7776,2.1104,-5.7626,12.1502,BRKB151106P00142000
BRK.B,129.88,W,BRKB151106C00143000,,call,11/06/2015,10/01/2015,143,0,0.07,0.5,0,0,0.2408,0.109,1.9026,-2.5577,7.6198,BRKB151106C00143000
BRK.B,129.88,W,BRKB151106P00143000,,put,11/06/2015,10/01/2015,143,0,11.35,14.8,0,0,0.3617,-0.7847,1.9821,-5.9116,11.9255,BRKB151106P00143000
BRK.B,129.88,W,BRKB151106C00144000,,call,11/06/2015,10/01/2015,144,0.27,0.03,0.5,0,2,0.2532,0.1047,1.7573,-2.6119,7.4012,BRKB151106C00144000
BRK.B,129.88,W,BRKB151106P00144000,,put,11/06/2015,10/01/2015,144,0,12.3,15.65,0,0,0.3639,-0.8006,1.8828,-5.6808,11.3987,BRKB151106P00144000
BRK.B,129.88,W,BRKB151106C00145000,,call,11/06/2015,10/01/2015,145,0,0.02,0.29,0,0,0.2325,0.071,1.4311,-1.7931,5.534,BRKB151106C00145000
BRK.B,129.88,W,BRKB151106P00145000,,put,11/06/2015,10/01/2015,145,0,13.25,16.7,0,0,0.3831,-0.8032,1.7743,-5.9336,11.3067,BRKB151106P00145000
BRK.B,129.88,*,BRKB151113C00114000,,call,11/13/2015,10/01/2015,114,0,14.4,18.55,0,0,0.4967,0.8029,1.2535,-7.2033,12.37,BRKB151113C00114000
BRK.B,129.88,*,BRKB151113P00114000,,put,11/13/2015,10/01/2015,114,0,0,4.2,0,0,0.6161,-0.2346,1.1178,-9.781,13.6845,BRKB151113P00114000
BRK.B,129.88,*,BRKB151113C00115000,,call,11/13/2015,10/01/2015,115,0,13.6,17.55,0,0,0.4766,0.796,1.3335,-7.0574,12.6275,BRKB151113C00115000
BRK.B,129.88,*,BRKB151113P00115000,,put,11/13/2015,10/01/2015,115,0,0,3.2,0,0,0.5202,-0.2199,1.2766,-7.9621,13.1964,BRKB151113P00115000
BRK.B,129.88,*,BRKB151113C00116000,,call,11/13/2015,10/01/2015,116,0,12.9,16.6,0,0,0.4603,0.787,1.416,-6.9927,12.9524,BRKB151113C00116000
BRK.B,129.88,*,BRKB151113P00116000,,put,11/13/2015,10/01/2015,116,0,0,4.8,0,0,0.6135,-0.26,1.186,-10.2894,14.4582,BRKB151113P00116000
BRK.B,129.88,*,BRKB151113C00117000,,call,11/13/2015,10/01/2015,117,0,11.95,15.9,0,0,0.4625,0.7701,1.4725,-7.3363,13.5324,BRKB151113C00117000
BRK.B,129.88,*,BRKB151113P00117000,,put,11/13/2015,10/01/2015,117,0,0,4.8,0,0,0.5905,-0.2683,1.2521,-10.0612,14.6909,BRKB151113P00117000
BRK.B,129.88,*,BRKB151113C00118000,,call,11/13/2015,10/01/2015,118,0,10.95,14.75,0,0,0.4308,0.7657,1.5977,-6.9092,13.6759,BRKB151113C00118000
BRK.B,129.88,*,BRKB151113P00118000,,put,11/13/2015,10/01/2015,118,0,0,4.8,0,0,0.5674,-0.2771,1.3242,-9.8231,14.9294,BRKB151113P00118000
BRK.B,129.88,*,BRKB151113C00119000,,call,11/13/2015,10/01/2015,119,0,10,13.55,0,0,0.3957,0.7625,1.7526,-6.3987,13.7788,BRKB151113C00119000
BRK.B,129.88,*,BRKB151113P00119000,,put,11/13/2015,10/01/2015,119,0,0,4.8,0,0,0.5442,-0.2866,1.4033,-9.5735,15.1735,BRKB151113P00119000
BRK.B,129.88,*,BRKB151113C00120000,,call,11/13/2015,10/01/2015,120,0,9.1,12.75,0,0,0.3892,0.7458,1.8477,-6.5267,14.2911,BRKB151113C00120000
BRK.B,129.88,*,BRKB151113P00120000,,put,11/13/2015,10/01/2015,120,0,0,3.5,0,0,0.4349,-0.2721,1.7118,-7.4568,14.7946,BRKB151113P00120000
BRK.B,129.88,*,BRKB151113C00121000,,call,11/13/2015,10/01/2015,121,0,8.3,11.75,0,0,0.3682,0.7343,1.9982,-6.3176,14.6197,BRKB151113C00121000
BRK.B,129.88,*,BRKB151113P00121000,,put,11/13/2015,10/01/2015,121,0,0,4.8,0,0,0.4973,-0.3078,1.5866,-9.0368,15.6781,BRKB151113P00121000
BRK.B,129.88,*,BRKB151113C00122000,,call,11/13/2015,10/01/2015,122,0,7.45,11.45,0,0,0.393,0.7032,1.9751,-7.1033,15.4229,BRKB151113C00122000
BRK.B,129.88,*,BRKB151113P00122000,,put,11/13/2015,10/01/2015,122,0,1.15,4.15,0,0,0.4326,-0.3093,1.8279,-7.8727,15.7108,BRKB151113P00122000
BRK.B,129.88,*,BRKB151113C00123000,,call,11/13/2015,10/01/2015,123,0,6.75,10.55,0,0,0.3768,0.6872,2.1087,-6.9726,15.7886,BRKB151113C00123000
BRK.B,129.88,*,BRKB151113P00123000,,put,11/13/2015,10/01/2015,123,0,1.32,4.45,0,0,0.428,-0.3278,1.8933,-7.9806,16.0997,BRKB151113P00123000
BRK.B,129.88,*,BRKB151113C00124000,,call,11/13/2015,10/01/2015,124,0,6.95,9.65,0,0,0.36,0.6697,2.2575,-6.8141,16.1488,BRKB151113C00124000
BRK.B,129.88,*,BRKB151113P00124000,,put,11/13/2015,10/01/2015,124,0,1.5,4.3,0,0,0.3949,-0.3403,2.0821,-7.4697,16.3378,BRKB151113P00124000
BRK.B,129.88,*,BRKB151113C00125000,,call,11/13/2015,10/01/2015,125,0,6.3,8.9,0,0,0.3516,0.6481,2.3677,-6.8171,16.5439,BRKB151113C00125000
BRK.B,129.88,*,BRKB151113P00125000,,put,11/13/2015,10/01/2015,125,0,1.74,2.51,0,0,0.261,-0.3172,3.062,-4.7913,15.8819,BRKB151113P00125000
BRK.B,129.88,*,BRKB151113C00126000,,call,11/13/2015,10/01/2015,126,0,5.7,8.25,0,0,0.3481,0.624,2.446,-6.8972,16.9167,BRKB151113C00126000
BRK.B,129.88,*,BRKB151113P00126000,,put,11/13/2015,10/01/2015,126,0,1.83,4.6,0,0,0.3638,-0.3792,2.3462,-7.1393,16.9611,BRKB151113P00126000
BRK.B,129.88,*,BRKB151113C00127000,,call,11/13/2015,10/01/2015,127,0,4.95,7.5,0,0,0.3373,0.6003,2.569,-6.8024,17.2182,BRKB151113C00127000
BRK.B,129.88,*,BRKB151113P00127000,,put,11/13/2015,10/01/2015,127,0,2.24,4,0,0,0.3034,-0.3935,2.844,-6.0119,17.1456,BRKB151113P00127000
BRK.B,129.88,*,BRKB151113C00128000,,call,11/13/2015,10/01/2015,128,0,4.25,6.85,0,0,0.3311,0.5745,2.6559,-6.774,17.4727,BRKB151113C00128000
BRK.B,129.88,*,BRKB151113P00128000,,put,11/13/2015,10/01/2015,128,0,2.6,3.8,0,0,0.2662,-0.4174,3.2902,-5.3464,17.4009,BRKB151113P00128000
BRK.B,129.88,*,BRKB151113C00129000,,call,11/13/2015,10/01/2015,129,0,3.6,6.05,0,0,0.315,0.5476,2.821,-6.5123,17.6564,BRKB151113C00129000
BRK.B,129.88,*,BRKB151113P00129000,,put,11/13/2015,10/01/2015,129,0,2.99,4.3,0,0,0.2679,-0.451,3.3159,-5.4548,17.649,BRKB151113P00129000
BRK.B,129.88,*,BRKB151113C00130000,,call,11/13/2015,10/01/2015,130,0,3.15,3.55,0,0,0.2019,0.5102,4.4314,-4.2169,17.7775,BRKB151113C00130000
BRK.B,129.88,*,BRKB151113P00130000,,put,11/13/2015,10/01/2015,130,0,3.3,3.8,0,0,0.2114,-0.489,4.2327,-4.3233,17.7765,BRKB151113P00130000
BRK.B,129.88,*,BRKB151113C00131000,,call,11/13/2015,10/01/2015,131,0,2.58,4.6,0,0,0.287,0.4861,3.1167,-5.9713,17.7724,BRKB151113C00131000
BRK.B,129.88,*,BRKB151113P00131000,,put,11/13/2015,10/01/2015,131,0,3.7,5.7,0,0,0.288,-0.5137,3.1054,-5.9034,17.7727,BRKB151113P00131000
BRK.B,129.88,*,BRKB151113C00132000,,call,11/13/2015,10/01/2015,132,0,2.13,3.9,0,0,0.2718,0.4507,3.2679,-5.6151,17.6475,BRKB151113C00132000
BRK.B,129.88,*,BRKB151113P00132000,,put,11/13/2015,10/01/2015,132,0,4.25,6.2,0,0,0.2842,-0.5455,3.1289,-5.786,17.6676,BRKB151113P00132000
BRK.B,129.88,*,BRKB151113C00133000,,call,11/13/2015,10/01/2015,133,0,1.71,4.4,0,0,0.3231,0.438,2.7363,-6.6376,17.5683,BRKB151113C00133000
BRK.B,129.88,*,BRKB151113P00133000,,put,11/13/2015,10/01/2015,133,0,4.75,6.8,0,0,0.2842,-0.5759,3.0914,-5.7157,17.46,BRKB151113P00133000
BRK.B,129.88,*,BRKB151113C00134000,,call,11/13/2015,10/01/2015,134,0,1.39,3.65,0,0,0.3018,0.4025,2.8762,-6.0881,17.2497,BRKB151113C00134000
BRK.B,129.88,*,BRKB151113P00134000,,put,11/13/2015,10/01/2015,134,0,4.15,6.75,0,0,0.2444,-0.6281,3.4714,-4.7311,16.8583,BRKB151113P00134000
BRK.B,129.88,*,BRKB151113C00135000,,call,11/13/2015,10/01/2015,135,0,1.13,1.55,0,0,0.1943,0.2939,3.9762,-3.4956,15.355,BRKB151113C00135000
BRK.B,129.88,*,BRKB151113P00135000,,put,11/13/2015,10/01/2015,135,0,4.75,7.9,0,0,0.2732,-0.6415,3.0678,-5.2284,16.6534,BRKB151113P00135000
BRK.B,129.88,*,BRKB151113C00136000,,call,11/13/2015,10/01/2015,136,0,0.9,4.45,0,0,0.3893,0.3914,2.2133,-7.7826,17.1205,BRKB151113C00136000
BRK.B,129.88,*,BRKB151113P00136000,,put,11/13/2015,10/01/2015,136,0,5.5,8.6,0,0,0.2738,-0.67,2.9671,-5.0754,16.1439,BRKB151113P00136000
BRK.B,129.88,*,BRKB151113C00137000,,call,11/13/2015,10/01/2015,137,0,0.48,2.56,0,0,0.2944,0.3175,2.716,-5.4658,15.8877,BRKB151113C00137000
BRK.B,129.88,*,BRKB151113P00137000,,put,11/13/2015,10/01/2015,137,0,6.2,9.35,0,0,0.276,-0.696,2.843,-4.9359,15.591,BRKB151113P00137000
BRK.B,129.88,*,BRKB151113C00138000,,call,11/13/2015,10/01/2015,138,0,0,3.25,0,0,0.3552,0.3321,2.293,-6.7131,16.1845,BRKB151113C00138000
BRK.B,129.88,*,BRKB151113P00138000,,put,11/13/2015,10/01/2015,138,0,7.1,10.6,0,0,0.3093,-0.6968,2.5334,-5.5326,15.5719,BRKB151113P00138000
BRK.B,129.88,*,BRKB151113C00139000,,call,11/13/2015,10/01/2015,139,0,0,2.54,0,0,0.3275,0.2929,2.3557,-5.8626,15.3294,BRKB151113C00139000
BRK.B,129.88,*,BRKB151113P00139000,,put,11/13/2015,10/01/2015,139,0,7.7,11.25,0,0,0.3031,-0.7249,2.4701,-5.1706,14.8753,BRKB151113P00139000
BRK.B,129.88,*,BRKB151113C00140000,,call,11/13/2015,10/01/2015,140,0,0,1.3,0,0,0.256,0.2099,2.5251,-3.8408,12.8429,BRKB151113C00140000
BRK.B,129.88,*,BRKB151113P00140000,,put,11/13/2015,10/01/2015,140,0,8.6,12.25,0,0,0.3191,-0.7349,2.3033,-5.3451,14.6033,BRKB151113P00140000
BRK.B,129.88,*,BRKB151113C00141000,,call,11/13/2015,10/01/2015,141,0,0,1.01,0,0,0.2462,0.1771,2.3667,-3.3298,11.5775,BRKB151113C00141000
BRK.B,129.88,*,BRKB151113P00141000,,put,11/13/2015,10/01/2015,141,0,9.45,13.3,0,0,0.3382,-0.7413,2.1464,-5.5968,14.4226,BRKB151113P00141000
BRK.B,129.88,*,BRKB151113C00142000,,call,11/13/2015,10/01/2015,142,0,0,2.45,0,0,0.3693,0.2617,1.9768,-6.2525,14.5072,BRKB151113C00142000
BRK.B,129.88,*,BRKB151113P00142000,,put,11/13/2015,10/01/2015,142,0,10.35,14.6,0,0,0.3742,-0.735,1.9633,-6.2789,14.6,BRKB151113P00142000
BRK.B,129.88,*,BRKB151113C00143000,,call,11/13/2015,10/01/2015,143,0,0,1.62,0,0,0.3235,0.2093,1.9951,-4.8413,12.8234,BRKB151113C00143000
BRK.B,129.88,*,BRKB151113P00143000,,put,11/13/2015,10/01/2015,143,0,11.35,15.3,0,0,0.3683,-0.7567,1.9075,-5.9023,13.9608,BRKB151113P00143000
BRK.B,129.88,*,BRKB151113C00144000,,call,11/13/2015,10/01/2015,144,0,0,2.73,0,0,0.4189,0.2598,1.7366,-7.0614,14.453,BRKB151113C00144000
BRK.B,129.88,*,BRKB151113P00144000,,put,11/13/2015,10/01/2015,144,0,12.3,16.6,0,0,0.4044,-0.7492,1.7658,-6.5937,14.1878,BRKB151113P00144000
BRK.B,129.88,*,BRKB151120C00070000,,call,11/20/2015,10/01/2015,70,0,57.75,61.8,0,0,1.2632,0.9402,0.1956,-7.2541,5.7093,BRKB151120C00070000
BRK.B,129.88,*,BRKB151120P00070000,,put,11/20/2015,10/01/2015,70,0,0,0.5,0,0,0.9418,-0.0257,0.132,-2.7023,2.8719,BRKB151120P00070000
BRK.B,129.88,*,BRKB151120C00075000,,call,11/20/2015,10/01/2015,75,0,52.75,57.05,0,0,1.1856,0.9294,0.237,-7.7427,6.4933,BRKB151120C00075000
BRK.B,129.88,*,BRKB151120P00075000,,put,11/20/2015,10/01/2015,75,0,0,0.5,0,0,0.8495,-0.0284,0.1592,-2.6524,3.1252,BRKB151120P00075000
BRK.B,129.88,*,BRKB151120C00080000,,call,11/20/2015,10/01/2015,80,0,47.75,51.85,0,0,1.0435,0.9263,0.2785,-7.0538,6.7142,BRKB151120C00080000
BRK.B,129.88,*,BRKB151120P00080000,,put,11/20/2015,10/01/2015,80,0,0,0.5,0,0,0.7627,-0.0315,0.1933,-2.5957,3.4068,BRKB151120P00080000
BRK.B,129.88,*,BRKB151120C00085000,,call,11/20/2015,10/01/2015,85,0,42.75,46.8,0,0,0.9319,0.9196,0.333,-6.7328,7.1704,BRKB151120C00085000
BRK.B,129.88,*,BRKB151120P00085000,,put,11/20/2015,10/01/2015,85,0,0.01,0.5,0,0,0.6807,-0.0351,0.2369,-2.5334,3.7262,BRKB151120P00085000
BRK.B,129.88,*,BRKB151120C00090000,,call,11/20/2015,10/01/2015,90,0,37.8,42.05,0,0,0.8643,0.9045,0.4084,-7.1015,8.1554,BRKB151120C00090000
BRK.B,129.88,*,BRKB151120P00090000,,put,11/20/2015,10/01/2015,90,0.2,0.02,0.39,0,1,0.5739,-0.0333,0.2687,-2.0419,3.563,BRKB151120P00090000
BRK.B,129.88,*,BRKB151120C00095000,,call,11/20/2015,10/01/2015,95,0,32.85,36.95,0,0,0.7557,0.896,0.497,-6.6128,8.6779,BRKB151120C00095000
BRK.B,129.88,*,BRKB151120P00095000,,put,11/20/2015,10/01/2015,95,0,0.05,0.5,0,0,0.528,-0.0446,0.3706,-2.3828,4.5209,BRKB151120P00095000
BRK.B,129.88,*,BRKB151120C00100000,,call,11/20/2015,10/01/2015,100,29.35,27.85,32.25,0,1,0.6938,0.8745,0.619,-6.9403,9.9224,BRKB151120C00100000
BRK.B,129.88,*,BRKB151120P00100000,,put,11/20/2015,10/01/2015,100,0.11,0.06,0.5,0,5,0.456,-0.051,0.4778,-2.2915,5.0349,BRKB151120P00100000
BRK.B,129.88,*,BRKB151120C00105000,,call,11/20/2015,10/01/2015,105,0,22.9,27.15,0,0,0.5916,0.8604,0.781,-6.3745,10.6761,BRKB151120C00105000
BRK.B,129.88,*,BRKB151120P00105000,,put,11/20/2015,10/01/2015,105,0.41,0.08,0.55,0,10,0.395,-0.063,0.6517,-2.3432,5.9472,BRKB151120P00105000
BRK.B,129.88,*,BRKB151120C00110000,,call,11/20/2015,10/01/2015,110,0,18.65,22.1,0,0,0.4971,0.8406,1.0159,-5.8593,11.6668,BRKB151120C00110000
BRK.B,129.88,*,BRKB151120P00110000,,put,11/20/2015,10/01/2015,110,0.5,0.2,0.67,0,5,0.3426,-0.0843,0.9395,-2.5396,7.436,BRKB151120P00110000
BRK.B,129.88,*,BRKB151120C00115000,,call,11/20/2015,10/01/2015,115,13.83,13.9,17.55,0,100,0.4417,0.7962,1.3335,-6.0701,13.6087,BRKB151120C00115000
BRK.B,129.88,*,BRKB151120P00115000,,put,11/20/2015,10/01/2015,115,0.71,0.51,0.75,0,52,0.2808,-0.11,1.3938,-2.5285,9.0414,BRKB151120P00115000
BRK.B,129.88,*,BRKB151120C00120000,,call,11/20/2015,10/01/2015,120,0,9.4,12.95,0,0,0.3736,0.7402,1.8057,-5.8809,15.5868,BRKB151120C00120000
BRK.B,129.88,*,BRKB151120P00120000,,put,11/20/2015,10/01/2015,120,1.22,0.98,1.19,0,102,0.2453,-0.1786,2.2146,-3.0628,12.5522,BRKB151120P00120000
BRK.B,129.88,*,BRKB151120C00125000,,call,11/20/2015,10/01/2015,125,7.3,6.7,8.3,0,11,0.2921,0.6597,2.611,-5.1996,17.6195,BRKB151120C00125000
BRK.B,129.88,*,BRKB151120P00125000,,put,11/20/2015,10/01/2015,125,2.13,1.93,2.23,132,440,0.2257,-0.307,3.2377,-3.7835,16.8868,BRKB151120P00125000
BRK.B,129.88,*,BRKB151120C00130000,,call,11/20/2015,10/01/2015,130,3.62,3.45,3.75,12,307,0.1975,0.5114,4.2006,-3.8292,19.1685,BRKB151120C00130000
BRK.B,129.88,*,BRKB151120P00130000,,put,11/20/2015,10/01/2015,130,3.89,3.6,3.95,1,35,0.204,-0.488,4.0665,-3.8646,19.1677,BRKB151120P00130000
BRK.B,129.88,*,BRKB151120C00135000,,call,11/20/2015,10/01/2015,135,1.52,1.46,1.59,127,296,0.1825,0.2968,3.9437,-3.0617,16.6328,BRKB151120C00135000
BRK.B,129.88,*,BRKB151120P00135000,,put,11/20/2015,10/01/2015,135,8.09,6.4,7.15,0,3,0.2111,-0.6741,3.5501,-3.5925,17.3195,BRKB151120P00135000
BRK.B,129.88,*,BRKB151120C00140000,,call,11/20/2015,10/01/2015,140,0.69,0.43,0.58,4,823,0.179,0.1369,2.5477,-1.8977,10.536,BRKB151120C00140000
BRK.B,129.88,*,BRKB151120P00140000,,put,11/20/2015,10/01/2015,140,10.96,10.4,11.95,35,3,0.2769,-0.751,2.3826,-4.146,15.2427,BRKB151120P00140000
BRK.B,129.88,*,BRKB151120C00145000,,call,11/20/2015,10/01/2015,145,0.23,0.04,0.25,0,27,0.1907,0.0643,1.3709,-1.158,6.0416,BRKB151120C00145000
BRK.B,129.88,*,BRKB151120P00145000,,put,11/20/2015,10/01/2015,145,0,13.4,16.8,0,0,0.3333,-0.7962,1.767,-4.4545,13.6089,BRKB151120P00145000
BRK.B,129.88,*,BRKB151120C00150000,,call,11/20/2015,10/01/2015,150,0,0,0.25,0,0,0.2352,0.054,0.9698,-1.2441,5.2699,BRKB151120C00150000
BRK.B,129.88,*,BRKB151120P00150000,,put,11/20/2015,10/01/2015,150,0,18.15,22.3,0,0,0.4312,-0.794,1.3746,-5.8207,13.6956,BRKB151120P00150000
BRK.B,129.88,*,BRKB151120C00155000,,call,11/20/2015,10/01/2015,155,0,0,0.5,0,0,0.3196,0.0759,0.9303,-2.2019,6.8692,BRKB151120C00155000
BRK.B,129.88,*,BRKB151120P00155000,,put,11/20/2015,10/01/2015,155,0,23.1,27.4,0,0,0.4964,-0.8075,1.1464,-6.437,13.1487,BRKB151120P00155000
BRK.B,129.88,*,BRKB151120C00160000,,call,11/20/2015,10/01/2015,160,0,0,0.39,0,0,0.3438,0.0579,0.7006,-1.9179,5.5645,BRKB151120C00160000
BRK.B,129.88,*,BRKB151120P00160000,,put,11/20/2015,10/01/2015,160,0,28,32.5,0,0,0.5582,-0.8172,0.9876,-7.0144,12.736,BRKB151120P00160000
BRK.B,129.88,*,BRKB151120C00165000,,call,11/20/2015,10/01/2015,165,0,0,0.5,0,0,0.4024,0.063,0.6396,-2.3984,5.9464,BRKB151120C00165000
BRK.B,129.88,*,BRKB151120P00165000,,put,11/20/2015,10/01/2015,165,0,33,37.4,0,0,0.6007,-0.8324,0.8683,-7.1415,12.0523,BRKB151120P00165000
BRK.B,129.88,*,BRKB151120C00170000,,call,11/20/2015,10/01/2015,170,0,0,0.49,0,0,0.4388,0.0577,0.5478,-2.4419,5.5535,BRKB151120C00170000
BRK.B,129.88,*,BRKB151120P00170000,,put,11/20/2015,10/01/2015,170,0,38,42.5,0,0,0.6569,-0.8375,0.7784,-7.658,11.814,BRKB151120P00170000
BRK.B,129.88,*,BRKB151120C00175000,,call,11/20/2015,10/01/2015,175,0,0,0.5,0,0,0.4769,0.0549,0.4845,-2.5505,5.3381,BRKB151120C00175000
BRK.B,129.88,*,BRKB151120P00175000,,put,11/20/2015,10/01/2015,175,0,43,47.5,0,0,0.7023,-0.8452,0.7054,-7.9322,11.4463,BRKB151120P00175000
BRK.B,129.88,*,BRKB151120C00180000,,call,11/20/2015,10/01/2015,180,0,0,0.5,0,0,0.5116,0.0518,0.4317,-2.6146,5.1021,BRKB151120C00180000
BRK.B,129.88,*,BRKB151120P00180000,,put,11/20/2015,10/01/2015,180,0,48,52.5,0,0,0.7455,-0.8517,0.6458,-8.1823,11.1241,BRKB151120P00180000
BRK.B,129.88,*,BRKB151120C00185000,,call,11/20/2015,10/01/2015,185,0,0,0.5,0,0,0.5448,0.0493,0.3893,-2.6736,4.8997,BRKB151120C00185000
BRK.B,129.88,*,BRKB151120P00185000,,put,11/20/2015,10/01/2015,185,0,53,57.5,0,0,0.7867,-0.8573,0.5963,-8.4126,10.8391,BRKB151120P00185000
